,SMILES,BDE
58-3-coii-cf3.log,CC(C)(C)N1[C]2N(CN3C(=[Co@SP1]2(C(F)(F)F)C(F)(F)F)N(C(C)(C)C)c2ccccc23)c2ccccc21,62.9
26-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2-c2c(cccc2[P]1(c1ccccc1)c1ccccc1)OCO3,62.8
55-1-coii-cf3.log,Cc1ccc(N2[C]3CCCC[C]3N(c3ccc(C)cc3)[Co@SP3]2(C(F)(F)F)C(F)(F)F)cc1,62.7
55-3-coii-cf3.log,Fc1ccc(N2[C]3CCCC[C]3N(c3ccc(F)cc3)[Co@SP3]2(C(F)(F)F)C(F)(F)F)cc1,62.7
51-1-coii-cf3.log,CC1=CO[C]2c3cccc4cc5cccc(c5cc34)[C]3OC=C(C)N3[Co@SP3](C(F)(F)F)(C(F)(F)F)N21,62.5
1-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[P]1(n1cccc1)n1cccc1,62.3
38-2-coii-cf3.log,C[P]1(C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C)(C)[Co@SP1]1(C(F)(F)F)C(F)(F)F,62.2
6-3-coii-cf3.log,C[C@H]1C[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Co](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,62.2
38-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(c1ccccc1)c1ccccc1,62.1
40-2-coii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](C)(C)[Co@SP1](C(F)(F)F)(C(F)(F)F)[P](C)(C)c3ccccc3[C@H]12,62.1
55-4-coii-cf3.log,COc1ccc(N2[C]3CCCC[C]3N(c3ccc(OC)cc3)[Co]2(C(F)(F)F)C(F)(F)F)cc1,62.1
43-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)N2CCO[C]2c2sc3ccccc3c2[P]1(c1ccccc1)c1ccccc1,62
23-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2Oc2c(cccc2[P]1(c1ccccc1)c1ccccc1)C3,61.9
55-2-coii-cf3.log,FC(F)(F)c1ccc(N2[C]3CCCC[C]3N(c3ccc(C(F)(F)F)cc3)[Co@SP1]2(C(F)(F)F)C(F)(F)F)cc1,61.9
58-2-coii-cf3.log,CCN1[C]2N(CN3C(=[Co@SP1]2(C(F)(F)F)C(F)(F)F)N(CC)c2ccccc23)c2ccccc21,61.9
58-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)=C2N(Cc3ccccc3)c3ccccc3N2CN2[C]1N(Cc1ccccc1)c1ccccc12,61.9
65-4-coii-cf3.log,FC(F)(F)[Co@SP3]([C]1N(c2ccccc2)CCCN1c1ccccc1)C(F)(F)F,61.9
14-1-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)C[C@H]2C[C@H](CN2)[P]1(c1ccccc1)c1ccccc1,61.7
63-1-coii-cf3.log,CN1C=CN2[C]1[Co@SP2](C(F)(F)F)(C(F)(F)F)[C]1N(C)C=CN1c1ccc3ccccc3c1-c1c2ccc2ccccc12,61.6
57-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)=C2N(C=NN2Cc2ccccc2)CN2C=NN(Cc3ccccc3)[C]21,61.4
23-4-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2Oc2c(cccc2[P]1(C1CCCCC1)C1CCCCC1)C3,61.3
19-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)C[C@H]2CCCC[C@@H]2C[P]1(c1ccccc1)c1ccccc1,61.2
21-2-coii-cf3.log,C[P]1(C)c2ccccc2Oc2ccccc2[P](C)(C)[Co@SP3]1(C(F)(F)F)C(F)(F)F,61.2
59-4-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)=C2N(C=CN2c2ccccc2)CCN2C=CN(c3ccccc3)[C]21,61.2
18-1-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2CCC[C@@H](C2)[P]1(c1ccccc1)c1ccccc1,61.1
2-5-coii-cf3.log,CC1(C)[P](n2cccc2)(n2cccc2)[Co@SP1](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,61.1
38-4-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,60.8
10-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c[nH]cc2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,60.7
17-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,60.6
13-4-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@H]2CNC[C@@H]2[P]1(C1CCCCC1)C1CCCCC1,60.5
34-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,60.5
14-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2C[C@H](CN2)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,60.4
30-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3cccc(c3c2)-c2cccc3ccc(cc23)[P]1(c1ccccc1)c1ccccc1,60.4
44-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2C[C]2OCCN2[Co@SP1]1(C(F)(F)F)C(F)(F)F,60.3
63-4-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)=C2N(c3ccccc3)C=CN2c2ccc3ccccc3c2-c2c(ccc3ccccc23)N2C=CN(c3ccccc3)[C]21,60.1
13-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2CNC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Co@TB6]1(C(F)(F)F)C(F)(F)F,60
8-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C2=CCC=C2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,60
19-4-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2CCCC[C@@H]2C[P]1(C1CCCCC1)C1CCCCC1,59.9
32-2-coii-cf3.log,C[P]1(C)O[C@@H]2CCCC23CCC[C@H]3O[P](C)(C)[Co@SP3]1(C(F)(F)F)C(F)(F)F,59.9
14-4-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)C[C@H]2C[C@H](CN2)[P]1(C1CCCCC1)C1CCCCC1,59.8
24-4-coii-cf3.log,FC(F)(F)[Co@TB7]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2-c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,59.8
3-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)CC[P]1(n1cccc1)n1cccc1,59.8
10-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2c[nH]cc2[P]1(n1cccc1)n1cccc1,59.7
9-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cscc2[P]1(n1cccc1)n1cccc1,59.4
18-4-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)[C@@H]2CCC[C@@H](C2)[P]1(C1CCCCC1)C1CCCCC1,59.2
4-5-coii-cf3.log,C[C@H]1[C@H](C)[P](n2cccc2)(n2cccc2)[Co@SP2](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,59.1
33-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(c1ccccc1)c1ccccc1,59
3-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CC[P](C(C)(C)C)(C(C)(C)C)[Co@SP1]1(C(F)(F)F)C(F)(F)F,58.9
34-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(n1cccc1)n1cccc1,58.9
12-5-coii-cf3.log,CC1(C)OC2=C(O1)[P](n1cccc1)(n1cccc1)[Co@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,58.7
7-1-coii-cf3.log,CN1CC(C)(C)O[P](c2ccccc2)(c2ccccc2)[Co](C(F)(F)F)(C(F)(F)F)[P]1(c1ccccc1)c1ccccc1,58.7
34-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)[C@@H]2[C@@H]([C@@H]3C=C[C@H]2C3)[P]1(c1ccccc1)c1ccccc1,58.5
29-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(c1ccccc1)c1ccccc1)CCCC3,58.4
44-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)N2CCO[C]2Cc2ccccc2[P]1(n1cccc1)n1cccc1,58.4
15-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2[P]1(n1cccc1)n1cccc1,58.3
19-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)C[C@H]2CCCC[C@@H]2C[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,58.3
9-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cscc2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,58.3
8-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C2=CCC=C2[P]1(n1cccc1)n1cccc1,58.2
38-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,58.1
5-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)CCC[P]1(n1cccc1)n1cccc1,58.1
59-2-coii-cf3.log,CCN1C=CN2CCN3C=CN(CC)[C]3[Co](C(F)(F)F)(C(F)(F)F)[C]12,58
16-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccnc2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,57.9
16-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccnc2[P]1(n1cccc1)n1cccc1,57.8
20-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2COCC[C@@H]2[P]1(n1cccc1)n1cccc1,57.8
39-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(c1ccccc1)c1ccccc1)CC3,57.8
59-1-coii-cf3.log,CN1C=CN2CCN3C=CN(C)[C]3[Co](C(F)(F)F)(C(F)(F)F)[C]12,57.7
31-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCCC23CCC[C@H]3[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,57.6
61-3-coii-cf3.log,CC(C)(C)N1C=CN2Cc3ccccc3CN3C=CN(C(C)(C)C)[C]3[Co@TB13](C(F)(F)F)(C(F)(F)F)[C]21,57.6
4-3-coii-cf3.log,C[C@H]1[C@H](C)[P](C(C)(C)C)(C(C)(C)C)[Co](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,57.1
29-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P]1(n1cccc1)n1cccc1)CCCC3,56.9
21-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2[P]1(c1ccccc1)c1ccccc1,56.8
65-3-coii-cf3.log,CC(C)(C)N1CCCN(C(C)(C)C)[C]1[Co@SP1](C(F)(F)F)C(F)(F)F,56.8
27-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P]1(n1cccc1)n1cccc1)OCCO3,56.6
17-1-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)Cc2ccccc2C[P]1(c1ccccc1)c1ccccc1,56.5
24-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2-c2ccccc2[P]1(n1cccc1)n1cccc1,56.5
25-5-coii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](n1cccc1)(n1cccc1)[Co@SP2](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,56.5
5-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)CCC[P](C(C)(C)C)(C(C)(C)C)[Co@SP1]1(C(F)(F)F)C(F)(F)F,56.5
11-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C]2[C](C(=O)N(c3ccccc3)C2=O)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,56.4
23-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2Oc2c(cccc2[P]1(n1cccc1)n1cccc1)C3,56.3
11-5-coii-cf3.log,O=C1C2=C(C(=O)N1c1ccccc1)[P](n1cccc1)(n1cccc1)[Co@SP1](C(F)(F)F)(C(F)(F)F)[P]2(n1cccc1)n1cccc1,56.2
28-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P]1(n1cccc1)n1cccc1,56.2
43-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2c(sc3ccccc23)[C]2OCCN2[Co]1(C(F)(F)F)C(F)(F)F,56.2
32-1-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(c1ccccc1)c1ccccc1,55.9
35-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(n1cccc1)n1cccc1,55.6
18-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCC[C@@H](C2)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,55.4
22-4-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cccc3c2oc2c(cccc23)[P]1(C1CCCCC1)C1CCCCC1,54.8
20-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2COCC[C@@H]2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,54.7
6-5-coii-cf3.log,C[C@H]1C[C@H](C)[P](n2cccc2)(n2cccc2)[Co@SP1](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,54.7
31-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCCC23CCC[C@H]3[P]1(n1cccc1)n1cccc1,54.5
13-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2CNC[C@@H]2[P]1(n1cccc1)n1cccc1,54.3
39-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cc3ccc2CCc2ccc(c(c2)[P]1(n1cccc1)n1cccc1)CC3,54.3
18-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@@H]2CCC[C@@H](C2)[P]1(n1cccc1)n1cccc1,54.1
38-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)[C@H]2COCO[C@@H]2[C@H]2OCOC[C@@H]2[P]1(n1cccc1)n1cccc1,54.1
27-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2OCCO4)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F)OCCO3,54
7-3-coii-cf3.log,CN1CC(C)(C)O[P](C(C)(C)C)(C(C)(C)C)[Co](C(F)(F)F)(C(F)(F)F)[P]1(C(C)(C)C)C(C)(C)C,54
24-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2-c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,53.7
63-3-coii-cf3.log,CC(C)(C)N1C=CN2[C]1[Co@SP1](C(F)(F)F)(C(F)(F)F)[C]1N(C=CN1C(C)(C)C)c1ccc3ccccc3c1-c1c2ccc2ccccc12,53.7
7-4-coii-cf3.log,CN1CC(C)(C)O[P](C2CCCCC2)(C2CCCCC2)[Co@SP2](C(F)(F)F)(C(F)(F)F)[P]1(C1CCCCC1)C1CCCCC1,53.6
14-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2C[C@H](CN2)[P]1(n1cccc1)n1cccc1,53.3
19-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)C[C@H]2CCCC[C@@H]2C[P]1(n1cccc1)n1cccc1,53.3
54-4-coii-cf3.log,COC1=CO[C]2C3=CC=CC4=C5OC=C(OC)N5[Co@TB15](C(F)(F)F)(C(F)(F)F)(N21)N34,53.3
54-5-coii-cf3.log,FC(F)(F)[Co@TB16]12(C(F)(F)F)N3[C](OC=C3c3ccccc3)C3=CC=CC(=C4OC=C(c5ccccc5)N41)N32,53.2
33-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2cccc3c2C2(CC3)CCc3cccc(c32)[P]1(n1cccc1)n1cccc1,53.1
22-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[C@@H]2[CH]C=CN2P(n2cccc2)c2cccc3c2oc2c(cccc23)[P]1(n1cccc1)n1cccc1,52.9
59-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[C]2N(C=CN2Cc2ccccc2)CCN2C=CN(Cc3ccccc3)[C]21,52.9
54-3-coii-cf3.log,FC1=CO[C]2C3=CC=CC4=C5OC=C(F)N5[Co@TB15](C(F)(F)F)(C(F)(F)F)(N21)N34,52.7
22-2-coii-cf3.log,C[P]1(C)c2cccc3c2oc2c(cccc23)[P](C)(C)[Co@OH29]1(C(F)(F)F)C(F)(F)F,52.3
45-4-coii-cf3.log,FC(F)(F)[Co@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,52.1
54-1-coii-cf3.log,CC1=CO[C]2C3=CC=CC4=C5OC=C(C)N5[Co@TB15](C(F)(F)F)(C(F)(F)F)(N21)N34,51.7
7-5-coii-cf3.log,CN1CC(C)(C)O[P](n2cccc2)(n2cccc2)[Co@TB16](C(F)(F)F)(C(F)(F)F)[P]1(n1cccc1)n1cccc1,51.5
35-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2[C@H]2CC[C@@H]3c3cccc(c32)[P]1(c1ccccc1)c1ccccc1,51.2
21-5-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2Oc2ccccc2[P]1(n1cccc1)n1cccc1,51.1
32-4-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(C1CCCCC1)C1CCCCC1,51
21-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2Oc2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,50.8
22-1-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[P](c2ccccc2)(c2ccccc2)c2cccc3c2oc2c(cccc23)[P]1(c1ccccc1)c1ccccc1,50.6
37-1-coii-cf3.log,C[C@H]1c2ccccc2[P@@]2(c3ccccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(c1ccccc1)[Co@TB16]2(C(F)(F)F)C(F)(F)F,50.6
37-3-coii-cf3.log,C[C@H]1c2ccccc2[P@@]2(C(C)(C)C)N1CCN1[C@@H](C)c3ccccc3[P@]1(C(C)(C)C)[Co@TB16]2(C(F)(F)F)C(F)(F)F,50.3
22-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2oc2c(cccc23)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,50.1
47-4-coii-cf3.log,COC1=C[CH]N2C(=C1)[C]1C=C(OC)C=C3C4=CC(OC)=C[CH]N4[Co@OH29]2(C(F)(F)F)(C(F)(F)F)N13,50
47-5-coii-cf3.log,FC(F)(F)[Co@OH14]12(C(F)(F)F)N3[CH]C=C(c4ccccc4)C=C3[C]3C=C(c4ccccc4)C=C(C4=CC(c5ccccc5)=C[CH]N41)N32,50
54-2-coii-cf3.log,FC(F)(F)C1=COC2=C3C=CC=C(c4nc(C(F)(F)F)co4)N3[Co@TB5](C(F)(F)F)(C(F)(F)F)N12,49.8
47-3-coii-cf3.log,FC1=C[CH]N2C(=C1)[C]1C=C(F)C=C3C4=CC(F)=C[CH]N4[Co@OH29]2(C(F)(F)F)(C(F)(F)F)N13,49.5
47-1-coii-cf3.log,CC1=C[CH]N2C(=C1)[C]1C=C(C)C=C3C4=CC(C)=C[CH]N4[Co@OH29]2(C(F)(F)F)(C(F)(F)F)N13,49.1
32-5-coii-cf3.log,FC(F)(F)[Co@SP2]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)O[C@@H]2CCCC23CCC[C@H]3O[P]1(n1cccc1)n1cccc1,49
47-2-coii-cf3.log,FC(F)(F)C1=C[CH]N2C(=C1)[C]1C=C(C(F)(F)F)C=C3C4=CC(C(F)(F)F)=C[CH]N4[Co@OH29]2(C(F)(F)F)(C(F)(F)F)N13,49
28-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,48.3
58-4-coii-cf3.log,FC(F)(F)[Co]1(C(F)(F)F)[C]2N(CN3[C]1N(c1ccccc1)c1ccccc13)c1ccccc1N2c1ccccc1,47.6
45-1-coii-cf3.log,FC(F)(F)[Co@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(c1ccccc1)c1ccccc1,47.5
39-4-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cc3ccc2CCc2ccc(c(c2)[P]1(C1CCCCC1)C1CCCCC1)CC3,47.3
45-2-coii-cf3.log,C[P]1(C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Co@TB6]1(C(F)(F)F)C(F)(F)F,47.2
45-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCC3=CC=C(c4ccccc4)N([C]32)[Co@TB6]1(C(F)(F)F)C(F)(F)F,46.7
35-3-coii-cf3.log,CC(C)(C)P(c1cccc2c1[C@@H]1CC[C@H]2c2cccc([P]([Co@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)c21)C(C)(C)C,46.3
17-5-coii-cf3.log,FC(F)(F)[Co@SP3]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)Cc2ccccc2C[P]1(n1cccc1)n1cccc1,46.2
37-5-coii-cf3.log,C[C@H]1c2ccccc2[P@@]2(n3cccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(n1cccc1)[Co@TB16]2(C(F)(F)F)C(F)(F)F,45
45-5-coii-cf3.log,FC(F)(F)[Co@TB3]1(C(F)(F)F)N2[C]3C(=CC=C2c2ccccc2)CC[C@H]3O[P]1(n1cccc1)n1cccc1,44.8
39-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cc3ccc2CCc2ccc(c(c2)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F)CC3,43.1
36-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Co@SP2]1(C(F)(F)F)C(F)(F)F,37.8
36-2-coii-cf3.log,C[P]1(C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C)(C)[Co@SP2]1(C(F)(F)F)C(F)(F)F,36.1
36-4-coii-cf3.log,FC(F)(F)[Co@SP1]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P]1(C1CCCCC1)C1CCCCC1,32.2
33-3-coii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2C2(CC3)CCc3cccc(c32)[P](C(C)(C)C)(C(C)(C)C)[Co]1(C(F)(F)F)C(F)(F)F,31.2
36-5-coii-cf3.log,FC(F)(F)[Co@TB10]1(C(F)(F)F)[P](n2cccc2)(n2cccc2)c2ccccc2/C=N/[C@@H]2CCCC[C@H]2/N=C/c2ccccc2[P]1(n1cccc1)n1cccc1,30.1
